backend,variant,nlev,nproma,cell_dist,parallelization,run_id,time_ms
cpu,2,90,81920,normal_var1,omp_for,23,0.520752000
cpu,2,90,81920,normal_var1,omp_for,24,0.511504000
cpu,2,90,81920,normal_var1,omp_for,25,0.548815000
cpu,2,90,81920,normal_var1,omp_for,26,0.518320000
cpu,2,90,81920,normal_var1,omp_for,27,0.542831000
cpu,2,90,81920,normal_var1,omp_for,28,0.529776000
cpu,2,90,81920,normal_var1,omp_for,29,0.575854000
cpu,2,90,81920,normal_var1,omp_for,30,0.530351000
cpu,2,90,81920,normal_var1,omp_for,31,0.534096000
cpu,2,90,81920,normal_var1,omp_for,32,0.545199000
cpu,2,90,81920,normal_var1,omp_for,33,0.519120000
cpu,2,90,81920,normal_var1,omp_for,34,0.521263000
cpu,2,90,81920,normal_var1,omp_for,35,0.524176000
cpu,2,90,81920,normal_var1,omp_for,36,0.555055000
cpu,2,90,81920,normal_var1,omp_for,37,0.522224000
cpu,2,90,81920,normal_var1,omp_for,38,0.512176000
cpu,2,90,81920,normal_var1,omp_for,39,0.525391000
cpu,2,90,81920,normal_var1,omp_for,40,0.528271000
cpu,2,90,81920,normal_var1,omp_for,41,0.555215000
cpu,2,90,81920,normal_var1,omp_for,42,0.535120000
cpu,2,90,81920,normal_var1,omp_for,43,0.533776000
cpu,2,90,81920,normal_var1,omp_for,44,0.521967000
cpu,2,90,81920,normal_var1,omp_for,45,0.525200000
cpu,2,90,81920,normal_var1,omp_for,46,0.545775000
cpu,2,90,81920,normal_var1,omp_for,47,0.527663000
cpu,2,90,81920,normal_var1,omp_for,48,0.518992000
cpu,2,90,81920,normal_var1,omp_for,49,0.537039000
cpu,2,90,81920,normal_var1,omp_for,50,0.514544000
cpu,2,90,81920,normal_var1,omp_for,51,0.550639000
cpu,2,90,81920,normal_var1,omp_for,52,0.530672000
cpu,2,90,81920,normal_var1,omp_for,53,0.524496000
cpu,2,90,81920,normal_var1,omp_for,54,0.539983000
cpu,2,90,81920,normal_var1,omp_for,55,0.528688000
cpu,2,90,81920,normal_var1,omp_for,56,0.598542000
cpu,2,90,81920,normal_var1,omp_for,57,0.525840000
cpu,2,90,81920,normal_var1,omp_for,58,0.519888000
cpu,2,90,81920,normal_var1,omp_for,59,0.521936000
cpu,2,90,81920,normal_var1,omp_for,60,0.548111000
cpu,2,90,81920,normal_var1,omp_for,61,0.537103000
cpu,2,90,81920,normal_var1,omp_for,62,0.532271000
cpu,2,90,81920,normal_var1,omp_for,63,0.517232000
cpu,2,90,81920,normal_var1,omp_for,64,0.509520000
cpu,2,90,81920,normal_var1,omp_for,65,0.518576000
cpu,2,90,81920,normal_var1,omp_for,66,0.519088000
cpu,2,90,81920,normal_var1,omp_for,67,0.530320000
cpu,2,90,81920,normal_var1,omp_for,68,0.520848000
cpu,2,90,81920,normal_var1,omp_for,69,0.533456000
cpu,2,90,81920,normal_var1,omp_for,70,0.546319000
cpu,2,90,81920,normal_var1,omp_for,71,0.526160000
cpu,2,90,81920,normal_var1,omp_for,72,0.546255000
cpu,2,90,81920,normal_var1,omp_for,73,0.545743000
cpu,2,90,81920,normal_var1,omp_for,74,0.545615000
cpu,2,90,81920,normal_var1,omp_for,75,0.528368000
cpu,2,90,81920,normal_var1,omp_for,76,0.528175000
cpu,2,90,81920,normal_var1,omp_for,77,0.573742000
cpu,2,90,81920,normal_var1,omp_for,78,0.544911000
cpu,2,90,81920,normal_var1,omp_for,79,0.514928000
cpu,2,90,81920,normal_var1,omp_for,80,0.528495000
cpu,2,90,81920,normal_var1,omp_for,81,0.524112000
cpu,2,90,81920,normal_var1,omp_for,82,0.524880000
cpu,2,90,81920,normal_var1,omp_for,83,0.521552000
cpu,2,90,81920,normal_var1,omp_for,84,0.524463000
cpu,2,90,81920,normal_var1,omp_for,85,0.567631000
cpu,2,90,81920,normal_var1,omp_for,86,0.543983000
cpu,2,90,81920,normal_var1,omp_for,87,0.522320000
cpu,2,90,81920,normal_var1,omp_for,88,0.525904000
cpu,2,90,81920,normal_var1,omp_for,89,0.514320000
cpu,2,90,81920,normal_var1,omp_for,90,0.549935000
cpu,2,90,81920,normal_var1,omp_for,91,0.528047000
cpu,2,90,81920,normal_var1,omp_for,92,0.531471000
cpu,2,90,81920,normal_var1,omp_for,93,0.546255000
cpu,2,90,81920,normal_var1,omp_for,94,0.538991000
cpu,2,90,81920,normal_var1,omp_for,95,0.535439000
cpu,2,90,81920,normal_var1,omp_for,96,0.531343000
cpu,2,90,81920,normal_var1,omp_for,97,0.530032000
cpu,2,90,81920,normal_var1,omp_for,98,0.530799000
cpu,2,90,81920,normal_var1,omp_for,99,0.527855000
cpu,2,90,81920,normal_var1,omp_collapse2,0,0.340341000
cpu,2,90,81920,normal_var1,omp_collapse2,1,0.334453000
cpu,2,90,81920,normal_var1,omp_collapse2,2,0.325845000
cpu,2,90,81920,normal_var1,omp_collapse2,3,0.324310000
cpu,2,90,81920,normal_var1,omp_collapse2,4,0.318039000
cpu,2,90,81920,normal_var1,omp_collapse2,5,0.302070000
cpu,2,90,81920,normal_var1,omp_collapse2,6,0.301814000
cpu,2,90,81920,normal_var1,omp_collapse2,7,0.292759000
cpu,2,90,81920,normal_var1,omp_collapse2,8,0.307158000
cpu,2,90,81920,normal_var1,omp_collapse2,9,0.305718000
cpu,2,90,81920,normal_var1,omp_collapse2,10,0.308983000
cpu,2,90,81920,normal_var1,omp_collapse2,11,0.300887000
cpu,2,90,81920,normal_var1,omp_collapse2,12,0.303158000
cpu,2,90,81920,normal_var1,omp_collapse2,13,0.359029000
cpu,2,90,81920,normal_var1,omp_collapse2,14,0.287447000
cpu,2,90,81920,normal_var1,omp_collapse2,15,0.317558000
cpu,2,90,81920,normal_var1,omp_collapse2,16,0.281207000
cpu,2,90,81920,normal_var1,omp_collapse2,17,0.282488000
cpu,2,90,81920,normal_var1,omp_collapse2,18,0.285687000
cpu,2,90,81920,normal_var1,omp_collapse2,19,0.298135000
cpu,2,90,81920,normal_var1,omp_collapse2,20,0.297462000
cpu,2,90,81920,normal_var1,omp_collapse2,21,0.278839000
cpu,2,90,81920,normal_var1,omp_collapse2,22,0.294903000
cpu,2,90,81920,normal_var1,omp_collapse2,23,0.286935000
cpu,2,90,81920,normal_var1,omp_collapse2,24,0.292631000
cpu,2,90,81920,normal_var1,omp_collapse2,25,0.335125000
cpu,2,90,81920,normal_var1,omp_collapse2,26,0.304598000
cpu,2,90,81920,normal_var1,omp_collapse2,27,0.291223000
cpu,2,90,81920,normal_var1,omp_collapse2,28,0.306935000
cpu,2,90,81920,normal_var1,omp_collapse2,29,0.289623000
cpu,2,90,81920,normal_var1,omp_collapse2,30,0.294486000
cpu,2,90,81920,normal_var1,omp_collapse2,31,0.279575000
cpu,2,90,81920,normal_var1,omp_collapse2,32,0.276439000
cpu,2,90,81920,normal_var1,omp_collapse2,33,0.273719000
cpu,2,90,81920,normal_var1,omp_collapse2,34,0.311670000
cpu,2,90,81920,normal_var1,omp_collapse2,35,0.283352000
cpu,2,90,81920,normal_var1,omp_collapse2,36,0.287223000
cpu,2,90,81920,normal_var1,omp_collapse2,37,0.285559000
cpu,2,90,81920,normal_var1,omp_collapse2,38,0.280023000
cpu,2,90,81920,normal_var1,omp_collapse2,39,0.286967000
cpu,2,90,81920,normal_var1,omp_collapse2,40,0.276759000
cpu,2,90,81920,normal_var1,omp_collapse2,41,0.281463000
cpu,2,90,81920,normal_var1,omp_collapse2,42,0.291126000
cpu,2,90,81920,normal_var1,omp_collapse2,43,0.276663000
cpu,2,90,81920,normal_var1,omp_collapse2,44,0.291191000
cpu,2,90,81920,normal_var1,omp_collapse2,45,0.279543000
cpu,2,90,81920,normal_var1,omp_collapse2,46,0.280727000
cpu,2,90,81920,normal_var1,omp_collapse2,47,0.292407000
cpu,2,90,81920,normal_var1,omp_collapse2,48,0.276631000
cpu,2,90,81920,normal_var1,omp_collapse2,49,0.278871000
cpu,2,90,81920,normal_var1,omp_collapse2,50,0.297943000
cpu,2,90,81920,normal_var1,omp_collapse2,51,0.278839000
cpu,2,90,81920,normal_var1,omp_collapse2,52,0.279703000
cpu,2,90,81920,normal_var1,omp_collapse2,53,0.283735000
cpu,2,90,81920,normal_var1,omp_collapse2,54,0.286807000
cpu,2,90,81920,normal_var1,omp_collapse2,55,0.297431000
cpu,2,90,81920,normal_var1,omp_collapse2,56,0.283991000
cpu,2,90,81920,normal_var1,omp_collapse2,57,0.282423000
cpu,2,90,81920,normal_var1,omp_collapse2,58,0.280471000
cpu,2,90,81920,normal_var1,omp_collapse2,59,0.983969000
cpu,2,90,81920,normal_var1,omp_collapse2,60,0.290551000
cpu,2,90,81920,normal_var1,omp_collapse2,61,0.278232000
cpu,2,90,81920,normal_var1,omp_collapse2,62,0.288631000
cpu,2,90,81920,normal_var1,omp_collapse2,63,0.268791000
cpu,2,90,81920,normal_var1,omp_collapse2,64,0.298134000
cpu,2,90,81920,normal_var1,omp_collapse2,65,0.277495000
cpu,2,90,81920,normal_var1,omp_collapse2,66,0.290391000
cpu,2,90,81920,normal_var1,omp_collapse2,67,0.279991000
cpu,2,90,81920,normal_var1,omp_collapse2,68,0.289143000
cpu,2,90,81920,normal_var1,omp_collapse2,69,0.318742000
cpu,2,90,81920,normal_var1,omp_collapse2,70,0.279735000
cpu,2,90,81920,normal_var1,omp_collapse2,71,0.263383000
cpu,2,90,81920,normal_var1,omp_collapse2,72,0.280279000
cpu,2,90,81920,normal_var1,omp_collapse2,73,0.276471000
cpu,2,90,81920,normal_var1,omp_collapse2,74,0.328182000
cpu,2,90,81920,normal_var1,omp_collapse2,75,0.289143000
cpu,2,90,81920,normal_var1,omp_collapse2,76,0.291031000
cpu,2,90,81920,normal_var1,omp_collapse2,77,0.273592000
cpu,2,90,81920,normal_var1,omp_collapse2,78,0.285463000
cpu,2,90,81920,normal_var1,omp_collapse2,79,0.268120000
cpu,2,90,81920,normal_var1,omp_collapse2,80,0.277080000
cpu,2,90,81920,normal_var1,omp_collapse2,81,0.277879000
cpu,2,90,81920,normal_var1,omp_collapse2,82,0.296086000
cpu,2,90,81920,normal_var1,omp_collapse2,83,0.307895000
cpu,2,90,81920,normal_var1,omp_collapse2,84,0.277847000
cpu,2,90,81920,normal_var1,omp_collapse2,85,0.327414000
cpu,2,90,81920,normal_var1,omp_collapse2,86,0.277559000
cpu,2,90,81920,normal_var1,omp_collapse2,87,0.284183000
cpu,2,90,81920,normal_var1,omp_collapse2,88,0.270936000
cpu,2,90,81920,normal_var1,omp_collapse2,89,0.277784000
cpu,2,90,81920,normal_var1,omp_collapse2,90,0.284855000
cpu,2,90,81920,normal_var1,omp_collapse2,91,0.274839000
cpu,2,90,81920,normal_var1,omp_collapse2,92,0.274359000
cpu,2,90,81920,normal_var1,omp_collapse2,93,0.279960000
cpu,2,90,81920,normal_var1,omp_collapse2,94,0.272824000
cpu,2,90,81920,normal_var1,omp_collapse2,95,0.280535000
cpu,2,90,81920,normal_var1,omp_collapse2,96,0.281463000
cpu,2,90,81920,normal_var1,omp_collapse2,97,0.286487000
cpu,2,90,81920,normal_var1,omp_collapse2,98,0.267511000
cpu,2,90,81920,normal_var1,omp_collapse2,99,0.272407000
cpu,3,90,81920,normal_var1,omp_for,0,0.240568000
cpu,3,90,81920,normal_var1,omp_for,1,0.374613000
cpu,3,90,81920,normal_var1,omp_for,2,0.233273000
cpu,3,90,81920,normal_var1,omp_for,3,0.246009000
cpu,3,90,81920,normal_var1,omp_for,4,0.220185000
cpu,3,90,81920,normal_var1,omp_for,5,0.331414000
cpu,3,90,81920,normal_var1,omp_for,6,0.242840000
cpu,3,90,81920,normal_var1,omp_for,7,0.220217000
cpu,3,90,81920,normal_var1,omp_for,8,1.556335000
cpu,3,90,81920,normal_var1,omp_for,9,0.260088000
cpu,3,90,81920,normal_var1,omp_for,10,0.234457000
cpu,3,90,81920,normal_var1,omp_for,11,0.251096000
cpu,3,90,81920,normal_var1,omp_for,12,0.236568000
cpu,3,90,81920,normal_var1,omp_for,13,0.235833000
cpu,3,90,81920,normal_var1,omp_for,14,0.234392000
cpu,3,90,81920,normal_var1,omp_for,15,0.216186000
cpu,3,90,81920,normal_var1,omp_for,16,0.219705000
cpu,3,90,81920,normal_var1,omp_for,17,0.223289000
cpu,3,90,81920,normal_var1,omp_for,18,0.309302000
cpu,3,90,81920,normal_var1,omp_for,19,0.240441000
cpu,3,90,81920,normal_var1,omp_for,20,0.212857000
cpu,3,90,81920,normal_var1,omp_for,21,0.211450000
cpu,3,90,81920,normal_var1,omp_for,22,0.223833000
cpu,3,90,81920,normal_var1,omp_for,23,0.244696000
cpu,3,90,81920,normal_var1,omp_for,24,0.212121000
cpu,3,90,81920,normal_var1,omp_for,25,0.206042000
cpu,3,90,81920,normal_var1,omp_for,26,0.213434000
cpu,3,90,81920,normal_var1,omp_for,27,0.223065000
cpu,3,90,81920,normal_var1,omp_for,28,0.203577000
cpu,3,90,81920,normal_var1,omp_for,29,0.225241000
cpu,3,90,81920,normal_var1,omp_for,30,0.211738000
cpu,3,90,81920,normal_var1,omp_for,31,0.232249000
cpu,3,90,81920,normal_var1,omp_for,32,0.208794000
cpu,3,90,81920,normal_var1,omp_for,33,0.242264000
cpu,3,90,81920,normal_var1,omp_for,34,0.248792000
cpu,3,90,81920,normal_var1,omp_for,35,0.264023000
cpu,3,90,81920,normal_var1,omp_for,36,0.213625000
cpu,3,90,81920,normal_var1,omp_for,37,0.248088000
cpu,3,90,81920,normal_var1,omp_for,38,0.217337000
cpu,3,90,81920,normal_var1,omp_for,39,0.261528000
cpu,3,90,81920,normal_var1,omp_for,40,0.253560000
cpu,3,90,81920,normal_var1,omp_for,41,0.224569000
cpu,3,90,81920,normal_var1,omp_for,42,0.219769000
cpu,3,90,81920,normal_var1,omp_for,43,0.276952000
cpu,3,90,81920,normal_var1,omp_for,44,0.260664000
cpu,3,90,81920,normal_var1,omp_for,45,0.289431000
cpu,3,90,81920,normal_var1,omp_for,46,0.303638000
cpu,3,90,81920,normal_var1,omp_for,47,0.230329000
cpu,3,90,81920,normal_var1,omp_for,48,0.223801000
cpu,3,90,81920,normal_var1,omp_for,49,0.254840000
cpu,3,90,81920,normal_var1,omp_for,50,0.273720000
cpu,3,90,81920,normal_var1,omp_for,51,0.276472000
cpu,3,90,81920,normal_var1,omp_for,52,0.253080000
cpu,3,90,81920,normal_var1,omp_for,53,0.251832000
cpu,3,90,81920,normal_var1,omp_for,54,0.264856000
cpu,3,90,81920,normal_var1,omp_for,55,0.238105000
cpu,3,90,81920,normal_var1,omp_for,56,0.211450000
cpu,3,90,81920,normal_var1,omp_for,57,0.203161000
cpu,3,90,81920,normal_var1,omp_for,58,0.237337000
cpu,3,90,81920,normal_var1,omp_for,59,0.255992000
cpu,3,90,81920,normal_var1,omp_for,60,0.287607000
cpu,3,90,81920,normal_var1,omp_for,61,0.252632000
cpu,3,90,81920,normal_var1,omp_for,62,2.572496000
cpu,3,90,81920,normal_var1,omp_for,63,0.307382000
cpu,3,90,81920,normal_var1,omp_for,64,0.303767000
cpu,3,90,81920,normal_var1,omp_for,65,0.265016000
cpu,3,90,81920,normal_var1,omp_for,66,0.274584000
cpu,3,90,81920,normal_var1,omp_for,67,0.245944000
cpu,3,90,81920,normal_var1,omp_for,68,0.235353000
cpu,3,90,81920,normal_var1,omp_for,69,0.209978000
cpu,3,90,81920,normal_var1,omp_for,70,0.208698000
cpu,3,90,81920,normal_var1,omp_for,71,0.320822000
cpu,3,90,81920,normal_var1,omp_for,72,0.243480000
cpu,3,90,81920,normal_var1,omp_for,73,0.269527000
cpu,3,90,81920,normal_var1,omp_for,74,0.228856000
cpu,3,90,81920,normal_var1,omp_for,75,0.219513000
cpu,3,90,81920,normal_var1,omp_for,76,0.240280000
cpu,3,90,81920,normal_var1,omp_for,77,0.275095000
cpu,3,90,81920,normal_var1,omp_for,78,0.211801000
cpu,3,90,81920,normal_var1,omp_for,79,0.212377000
cpu,3,90,81920,normal_var1,omp_for,80,0.205242000
cpu,3,90,81920,normal_var1,omp_for,81,0.208346000
cpu,3,90,81920,normal_var1,omp_for,82,0.271831000
cpu,3,90,81920,normal_var1,omp_for,83,0.223577000
cpu,3,90,81920,normal_var1,omp_for,84,0.312310000
cpu,3,90,81920,normal_var1,omp_for,85,0.242392000
cpu,3,90,81920,normal_var1,omp_for,86,0.244664000
cpu,3,90,81920,normal_var1,omp_for,87,0.246776000
cpu,3,90,81920,normal_var1,omp_for,88,0.256472000
cpu,3,90,81920,normal_var1,omp_for,89,0.283192000
cpu,3,90,81920,normal_var1,omp_for,90,0.240761000
cpu,3,90,81920,normal_var1,omp_for,91,0.221529000
cpu,3,90,81920,normal_var1,omp_for,92,0.221017000
cpu,3,90,81920,normal_var1,omp_for,93,0.227289000
cpu,3,90,81920,normal_var1,omp_for,94,0.208793000
cpu,3,90,81920,normal_var1,omp_for,95,0.233209000
cpu,3,90,81920,normal_var1,omp_for,96,0.223385000
cpu,3,90,81920,normal_var1,omp_for,97,0.207481000
cpu,3,90,81920,normal_var1,omp_for,98,0.278999000
cpu,3,90,81920,normal_var1,omp_for,99,0.251608000
cpu,3,90,81920,normal_var1,omp_collapse2,0,0.220089000
cpu,3,90,81920,normal_var1,omp_collapse2,1,0.964514000
cpu,3,90,81920,normal_var1,omp_collapse2,2,0.211769000
cpu,3,90,81920,normal_var1,omp_collapse2,3,0.258904000
cpu,3,90,81920,normal_var1,omp_collapse2,4,0.540624000
cpu,3,90,81920,normal_var1,omp_collapse2,5,0.325045000
cpu,3,90,81920,normal_var1,omp_collapse2,6,0.291191000
cpu,3,90,81920,normal_var1,omp_collapse2,7,0.676427000
cpu,3,90,81920,normal_var1,omp_collapse2,8,0.529359000
cpu,3,90,81920,normal_var1,omp_collapse2,9,1.568848000
cpu,3,90,81920,normal_var1,omp_collapse2,10,0.368309000
cpu,3,90,81920,normal_var1,omp_collapse2,11,0.278231000
cpu,3,90,81920,normal_var1,omp_collapse2,12,0.277304000
cpu,3,90,81920,normal_var1,omp_collapse2,13,0.268920000
cpu,3,90,81920,normal_var1,omp_collapse2,14,0.301815000
cpu,3,90,81920,normal_var1,omp_collapse2,15,0.380692000
cpu,3,90,81920,normal_var1,omp_collapse2,16,0.253112000
cpu,3,90,81920,normal_var1,omp_collapse2,17,0.232921000
cpu,3,90,81920,normal_var1,omp_collapse2,18,0.235545000
cpu,3,90,81920,normal_var1,omp_collapse2,19,0.217145000
cpu,3,90,81920,normal_var1,omp_collapse2,20,0.227417000
cpu,3,90,81920,normal_var1,omp_collapse2,21,0.231449000
cpu,3,90,81920,normal_var1,omp_collapse2,22,0.233401000
cpu,3,90,81920,normal_var1,omp_collapse2,23,0.234392000
cpu,3,90,81920,normal_var1,omp_collapse2,24,0.232536000
cpu,3,90,81920,normal_var1,omp_collapse2,25,0.217818000
cpu,3,90,81920,normal_var1,omp_collapse2,26,0.353941000
cpu,3,90,81920,normal_var1,omp_collapse2,27,0.261400000
cpu,3,90,81920,normal_var1,omp_collapse2,28,0.274135000
cpu,3,90,81920,normal_var1,omp_collapse2,29,0.256344000
cpu,3,90,81920,normal_var1,omp_collapse2,30,0.220953000
cpu,3,90,81920,normal_var1,omp_collapse2,31,0.247352000
cpu,3,90,81920,normal_var1,omp_collapse2,32,0.227577000
cpu,3,90,81920,normal_var1,omp_collapse2,33,0.253208000
cpu,3,90,81920,normal_var1,omp_collapse2,34,0.350646000
cpu,3,90,81920,normal_var1,omp_collapse2,35,0.243993000
cpu,3,90,81920,normal_var1,omp_collapse2,36,0.243960000
cpu,3,90,81920,normal_var1,omp_collapse2,37,0.404147000
cpu,3,90,81920,normal_var1,omp_collapse2,38,0.314870000
cpu,3,90,81920,normal_var1,omp_collapse2,39,0.249048000
cpu,3,90,81920,normal_var1,omp_collapse2,40,0.318294000
cpu,3,90,81920,normal_var1,omp_collapse2,41,0.299254000
cpu,3,90,81920,normal_var1,omp_collapse2,42,0.236089000
cpu,3,90,81920,normal_var1,omp_collapse2,43,0.243768000
cpu,3,90,81920,normal_var1,omp_collapse2,44,0.227513000
cpu,3,90,81920,normal_var1,omp_collapse2,45,0.220729000
cpu,3,90,81920,normal_var1,omp_collapse2,46,0.210138000
cpu,3,90,81920,normal_var1,omp_collapse2,47,0.211705000
cpu,3,90,81920,normal_var1,omp_collapse2,48,0.220026000
cpu,3,90,81920,normal_var1,omp_collapse2,49,0.271608000
cpu,3,90,81920,normal_var1,omp_collapse2,50,0.229305000
cpu,3,90,81920,normal_var1,omp_collapse2,51,0.241785000
cpu,3,90,81920,normal_var1,omp_collapse2,52,0.276472000
cpu,3,90,81920,normal_var1,omp_collapse2,53,0.249849000
cpu,3,90,81920,normal_var1,omp_collapse2,54,0.273303000
cpu,3,90,81920,normal_var1,omp_collapse2,55,0.245880000
cpu,3,90,81920,normal_var1,omp_collapse2,56,0.300951000
cpu,3,90,81920,normal_var1,omp_collapse2,57,0.246200000
cpu,3,90,81920,normal_var1,omp_collapse2,58,0.313079000
cpu,3,90,81920,normal_var1,omp_collapse2,59,0.238073000
cpu,3,90,81920,normal_var1,omp_collapse2,60,0.231129000
cpu,3,90,81920,normal_var1,omp_collapse2,61,0.258680000
cpu,3,90,81920,normal_var1,omp_collapse2,62,0.254360000
cpu,3,90,81920,normal_var1,omp_collapse2,63,0.235960000
cpu,3,90,81920,normal_var1,omp_collapse2,64,0.227576000
cpu,3,90,81920,normal_var1,omp_collapse2,65,0.246520000
cpu,3,90,81920,normal_var1,omp_collapse2,66,0.258839000
cpu,3,90,81920,normal_var1,omp_collapse2,67,0.288535000
cpu,3,90,81920,normal_var1,omp_collapse2,68,0.233081000
cpu,3,90,81920,normal_var1,omp_collapse2,69,0.218553000
cpu,3,90,81920,normal_var1,omp_collapse2,70,0.238009000
cpu,3,90,81920,normal_var1,omp_collapse2,71,0.327894000
cpu,3,90,81920,normal_var1,omp_collapse2,72,0.232153000
cpu,3,90,81920,normal_var1,omp_collapse2,73,0.241945000
cpu,3,90,81920,normal_var1,omp_collapse2,74,0.432723000
cpu,3,90,81920,normal_var1,omp_collapse2,75,0.225401000
cpu,3,90,81920,normal_var1,omp_collapse2,76,0.220025000
cpu,3,90,81920,normal_var1,omp_collapse2,77,0.214425000
cpu,3,90,81920,normal_var1,omp_collapse2,78,0.243544000
cpu,3,90,81920,normal_var1,omp_collapse2,79,0.221337000
cpu,3,90,81920,normal_var1,omp_collapse2,80,0.277047000
cpu,3,90,81920,normal_var1,omp_collapse2,81,0.263736000
cpu,3,90,81920,normal_var1,omp_collapse2,82,0.244824000
cpu,3,90,81920,normal_var1,omp_collapse2,83,0.225113000
cpu,3,90,81920,normal_var1,omp_collapse2,84,0.236697000
cpu,3,90,81920,normal_var1,omp_collapse2,85,0.247928000
cpu,3,90,81920,normal_var1,omp_collapse2,86,0.230137000
cpu,3,90,81920,normal_var1,omp_collapse2,87,0.266200000
cpu,3,90,81920,normal_var1,omp_collapse2,88,0.305943000
cpu,3,90,81920,normal_var1,omp_collapse2,89,0.266168000
cpu,3,90,81920,normal_var1,omp_collapse2,90,0.243576000
cpu,3,90,81920,normal_var1,omp_collapse2,91,0.225817000
cpu,3,90,81920,normal_var1,omp_collapse2,92,0.220473000
cpu,3,90,81920,normal_var1,omp_collapse2,93,0.496177000
cpu,3,90,81920,normal_var1,omp_collapse2,94,0.311479000
cpu,3,90,81920,normal_var1,omp_collapse2,95,0.240377000
cpu,3,90,81920,normal_var1,omp_collapse2,96,0.245241000
cpu,3,90,81920,normal_var1,omp_collapse2,97,0.221049000
cpu,3,90,81920,normal_var1,omp_collapse2,98,0.222553000
cpu,3,90,81920,normal_var1,omp_collapse2,99,0.203482000
cpu,4,90,81920,normal_var1,omp_for,0,0.243704000
cpu,4,90,81920,normal_var1,omp_for,1,0.238681000
cpu,4,90,81920,normal_var1,omp_for,2,0.225273000
cpu,4,90,81920,normal_var1,omp_for,3,0.230585000
cpu,4,90,81920,normal_var1,omp_for,4,0.222329000
cpu,4,90,81920,normal_var1,omp_for,5,0.230905000
cpu,4,90,81920,normal_var1,omp_for,6,0.297078000
cpu,4,90,81920,normal_var1,omp_for,7,0.304118000
cpu,4,90,81920,normal_var1,omp_for,8,0.271447000
cpu,4,90,81920,normal_var1,omp_for,9,0.326646000
cpu,4,90,81920,normal_var1,omp_for,10,0.230745000
cpu,4,90,81920,normal_var1,omp_for,11,0.252408000
cpu,4,90,81920,normal_var1,omp_for,12,0.328694000
cpu,4,90,81920,normal_var1,omp_for,13,0.304470000
cpu,4,90,81920,normal_var1,omp_for,14,0.245401000
cpu,4,90,81920,normal_var1,omp_for,15,0.227353000
cpu,4,90,81920,normal_var1,omp_for,16,0.211001000
cpu,4,90,81920,normal_var1,omp_for,17,0.314422000
cpu,4,90,81920,normal_var1,omp_for,18,0.215289000
cpu,4,90,81920,normal_var1,omp_for,19,0.350965000
cpu,4,90,81920,normal_var1,omp_for,20,0.327094000
cpu,4,90,81920,normal_var1,omp_for,21,0.517007000
cpu,4,90,81920,normal_var1,omp_for,22,0.289687000
cpu,4,90,81920,normal_var1,omp_for,23,0.254264000
cpu,4,90,81920,normal_var1,omp_for,24,0.251897000
cpu,4,90,81920,normal_var1,omp_for,25,0.217850000
cpu,4,90,81920,normal_var1,omp_for,26,0.268856000
cpu,4,90,81920,normal_var1,omp_for,27,0.288631000
cpu,4,90,81920,normal_var1,omp_for,28,0.220666000
cpu,4,90,81920,normal_var1,omp_for,29,0.209914000
cpu,4,90,81920,normal_var1,omp_for,30,0.219865000
cpu,4,90,81920,normal_var1,omp_for,31,0.284599000
cpu,4,90,81920,normal_var1,omp_for,32,0.262552000
cpu,4,90,81920,normal_var1,omp_for,33,0.250424000
cpu,4,90,81920,normal_var1,omp_for,34,0.275767000
cpu,4,90,81920,normal_var1,omp_for,35,0.256280000
cpu,4,90,81920,normal_var1,omp_for,36,0.216793000
cpu,4,90,81920,normal_var1,omp_for,37,0.221113000
cpu,4,90,81920,normal_var1,omp_for,38,0.213657000
cpu,4,90,81920,normal_var1,omp_for,39,0.269303000
cpu,4,90,81920,normal_var1,omp_for,40,0.295991000
cpu,4,90,81920,normal_var1,omp_for,41,0.239833000
cpu,4,90,81920,normal_var1,omp_for,42,0.484592000
cpu,4,90,81920,normal_var1,omp_for,43,0.266008000
cpu,4,90,81920,normal_var1,omp_for,44,0.232121000
cpu,4,90,81920,normal_var1,omp_for,45,0.210938000
cpu,4,90,81920,normal_var1,omp_for,46,0.213113000
cpu,4,90,81920,normal_var1,omp_for,47,0.212569000
cpu,4,90,81920,normal_var1,omp_for,48,0.294295000
cpu,4,90,81920,normal_var1,omp_for,49,0.223321000
cpu,4,90,81920,normal_var1,omp_for,50,0.214489000
cpu,4,90,81920,normal_var1,omp_for,51,0.230041000
cpu,4,90,81920,normal_var1,omp_for,52,0.254488000
cpu,4,90,81920,normal_var1,omp_for,53,0.249496000
cpu,4,90,81920,normal_var1,omp_for,54,0.251129000
cpu,4,90,81920,normal_var1,omp_for,55,2.531537000
cpu,4,90,81920,normal_var1,omp_for,56,0.241112000
cpu,4,90,81920,normal_var1,omp_for,57,0.309174000
cpu,4,90,81920,normal_var1,omp_for,58,0.301814000
cpu,4,90,81920,normal_var1,omp_for,59,0.216825000
cpu,4,90,81920,normal_var1,omp_for,60,0.253528000
cpu,4,90,81920,normal_var1,omp_for,61,0.312726000
cpu,4,90,81920,normal_var1,omp_for,62,0.241913000
cpu,4,90,81920,normal_var1,omp_for,63,0.293911000
cpu,4,90,81920,normal_var1,omp_for,64,0.219257000
cpu,4,90,81920,normal_var1,omp_for,65,0.227321000
cpu,4,90,81920,normal_var1,omp_for,66,0.224569000
cpu,4,90,81920,normal_var1,omp_for,67,0.208825000
