variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,32,1,10,0.854244
soa_sorted,qe_tiled,45000200,22054600,32,1,11,0.895285
soa_sorted,qe_tiled,45000200,22054600,32,1,12,0.894205
soa_sorted,qe_tiled,45000200,22054600,32,1,13,0.893725
soa_sorted,qe_tiled,45000200,22054600,32,1,14,0.899805
soa_sorted,qe_tiled,45000200,22054600,32,1,15,0.861924
soa_sorted,qe_tiled,45000200,22054600,32,1,16,0.900485
soa_sorted,qe_tiled,45000200,22054600,32,1,17,0.906524
soa_sorted,qe_tiled,45000200,22054600,32,1,18,0.896605
soa_sorted,qe_tiled,45000200,22054600,32,1,19,0.860564
soa_sorted,qe_tiled,45000200,22054600,32,1,20,0.893685
soa_sorted,qe_tiled,45000200,22054600,32,1,21,0.861204
soa_sorted,qe_tiled,45000200,22054600,32,1,22,0.854444
soa_sorted,qe_tiled,45000200,22054600,32,1,23,0.897245
soa_sorted,qe_tiled,45000200,22054600,32,1,24,0.898084
soa_sorted,qe_tiled,45000200,22054600,32,1,25,0.897965
soa_sorted,qe_tiled,45000200,22054600,32,1,26,0.898884
soa_sorted,qe_tiled,45000200,22054600,32,1,27,0.901965
soa_sorted,qe_tiled,45000200,22054600,32,1,28,0.907924
soa_sorted,qe_tiled,45000200,22054600,32,1,29,0.871245
soa_sorted,qe_tiled,45000200,22054600,32,1,30,0.906565
soa_sorted,qe_tiled,45000200,22054600,32,1,31,0.900845
soa_sorted,qe_tiled,45000200,22054600,32,1,32,0.891045
soa_sorted,qe_tiled,45000200,22054600,32,1,33,0.893125
soa_sorted,qe_tiled,45000200,22054600,32,1,34,0.892925
soa_sorted,qe_tiled,45000200,22054600,32,1,35,0.894284
soa_sorted,qe_tiled,45000200,22054600,32,1,36,0.899805
soa_sorted,qe_tiled,45000200,22054600,32,1,37,0.863524
soa_sorted,qe_tiled,45000200,22054600,32,1,38,0.898124
soa_sorted,qe_tiled,45000200,22054600,32,1,39,0.903325
soa_sorted,qe_tiled,45000200,22054600,32,1,40,0.875485
soa_sorted,qe_tiled,45000200,22054600,32,1,41,0.856964
soa_sorted,qe_tiled,45000200,22054600,32,1,42,0.903205
soa_sorted,qe_tiled,45000200,22054600,32,1,43,0.866044
soa_sorted,qe_tiled,45000200,22054600,32,1,44,0.892365
soa_sorted,qe_tiled,45000200,22054600,32,1,45,0.871645
soa_sorted,qe_tiled,45000200,22054600,32,1,46,0.895324
soa_sorted,qe_tiled,45000200,22054600,32,1,47,0.898685
soa_sorted,qe_tiled,45000200,22054600,32,1,48,0.876204
soa_sorted,qe_tiled,45000200,22054600,32,1,49,0.852044
soa_sorted,qe_tiled,45000200,22054600,32,1,50,0.855765
soa_sorted,qe_tiled,45000200,22054600,32,1,51,0.897045
soa_sorted,qe_tiled,45000200,22054600,32,1,52,0.859804
soa_sorted,qe_tiled,45000200,22054600,32,1,53,0.896285
soa_sorted,qe_tiled,45000200,22054600,32,1,54,0.890804
soa_sorted,qe_tiled,45000200,22054600,32,1,55,0.900205
soa_sorted,qe_tiled,45000200,22054600,32,1,56,0.893964
