backend,variant,nlev,nproma,cell_dist,blocking,parallelization,run_id,time_ms
cpu,0,90,81920,sequential,64,blocked_omp_for,61,10.256084000
cpu,0,90,81920,sequential,64,blocked_omp_for,62,10.177902000
cpu,0,90,81920,sequential,64,blocked_omp_for,63,10.314764000
cpu,0,90,81920,sequential,64,blocked_omp_for,64,10.121433000
cpu,0,90,81920,sequential,64,blocked_omp_for,65,10.125614000
cpu,0,90,81920,sequential,64,blocked_omp_for,66,10.156434000
cpu,0,90,81920,sequential,64,blocked_omp_for,67,10.391775000
cpu,0,90,81920,sequential,64,blocked_omp_for,68,10.187714000
cpu,0,90,81920,sequential,64,blocked_omp_for,69,10.252795000
cpu,0,90,81920,sequential,64,blocked_omp_for,70,10.205624000
cpu,0,90,81920,sequential,64,blocked_omp_for,71,10.103083000
cpu,0,90,81920,sequential,64,blocked_omp_for,72,10.477336000
cpu,0,90,81920,sequential,64,blocked_omp_for,73,10.394703000
cpu,0,90,81920,sequential,64,blocked_omp_for,74,10.388145000
cpu,0,90,81920,sequential,64,blocked_omp_for,75,10.354914000
cpu,0,90,81920,sequential,64,blocked_omp_for,76,10.291954000
cpu,0,90,81920,sequential,64,blocked_omp_for,77,10.150553000
cpu,0,90,81920,sequential,64,blocked_omp_for,78,10.250015000
cpu,0,90,81920,sequential,64,blocked_omp_for,79,10.051713000
cpu,0,90,81920,sequential,64,blocked_omp_for,80,10.096274000
cpu,0,90,81920,sequential,64,blocked_omp_for,81,10.136274000
cpu,0,90,81920,sequential,64,blocked_omp_for,82,10.196354000
cpu,0,90,81920,sequential,64,blocked_omp_for,83,10.501475000
cpu,0,90,81920,sequential,64,blocked_omp_for,84,10.097864000
cpu,0,90,81920,sequential,64,blocked_omp_for,85,12.702087000
cpu,0,90,81920,sequential,64,blocked_omp_for,86,10.285064000
cpu,0,90,81920,sequential,64,blocked_omp_for,87,10.252085000
cpu,0,90,81920,sequential,64,blocked_omp_for,88,10.371304000
cpu,0,90,81920,sequential,64,blocked_omp_for,89,10.136363000
cpu,0,90,81920,sequential,64,blocked_omp_for,90,11.499490000
cpu,0,90,81920,sequential,64,blocked_omp_for,91,10.276904000
cpu,0,90,81920,sequential,64,blocked_omp_for,92,11.000818000
cpu,0,90,81920,sequential,64,blocked_omp_for,93,10.774327000
cpu,0,90,81920,sequential,64,blocked_omp_for,94,10.126773000
cpu,0,90,81920,sequential,64,blocked_omp_for,95,10.198354000
cpu,0,90,81920,sequential,64,blocked_omp_for,96,10.116253000
cpu,0,90,81920,sequential,64,blocked_omp_for,97,10.229454000
cpu,0,90,81920,sequential,64,blocked_omp_for,98,10.163812000
cpu,0,90,81920,sequential,64,blocked_omp_for,99,10.187464000
cpu,0,90,81920,sequential,64,blocked_collapse2,0,10.395325000
cpu,0,90,81920,sequential,64,blocked_collapse2,1,10.287905000
cpu,0,90,81920,sequential,64,blocked_collapse2,2,10.430214000
cpu,0,90,81920,sequential,64,blocked_collapse2,3,10.303135000
cpu,0,90,81920,sequential,64,blocked_collapse2,4,10.529354000
cpu,0,90,81920,sequential,64,blocked_collapse2,5,10.410344000
cpu,0,90,81920,sequential,64,blocked_collapse2,6,10.494546000
cpu,0,90,81920,sequential,64,blocked_collapse2,7,10.460286000
cpu,0,90,81920,sequential,64,blocked_collapse2,8,10.262834000
cpu,0,90,81920,sequential,64,blocked_collapse2,9,10.402955000
cpu,0,90,81920,sequential,64,blocked_collapse2,10,10.490256000
cpu,0,90,81920,sequential,64,blocked_collapse2,11,10.464805000
cpu,0,90,81920,sequential,64,blocked_collapse2,12,10.213984000
cpu,0,90,81920,sequential,64,blocked_collapse2,13,10.497286000
cpu,0,90,81920,sequential,64,blocked_collapse2,14,10.497845000
cpu,0,90,81920,sequential,64,blocked_collapse2,15,10.543486000
cpu,0,90,81920,sequential,64,blocked_collapse2,16,10.356493000
cpu,0,90,81920,sequential,64,blocked_collapse2,17,10.385085000
cpu,0,90,81920,sequential,64,blocked_collapse2,18,10.288764000
cpu,0,90,81920,sequential,64,blocked_collapse2,19,10.420886000
cpu,0,90,81920,sequential,64,blocked_collapse2,20,10.237663000
cpu,0,90,81920,sequential,64,blocked_collapse2,21,10.519365000
cpu,0,90,81920,sequential,64,blocked_collapse2,22,10.194494000
cpu,0,90,81920,sequential,64,blocked_collapse2,23,10.411936000
cpu,0,90,81920,sequential,64,blocked_collapse2,24,10.462395000
cpu,0,90,81920,sequential,64,blocked_collapse2,25,10.373155000
cpu,0,90,81920,sequential,64,blocked_collapse2,26,10.359414000
cpu,0,90,81920,sequential,64,blocked_collapse2,27,10.417196000
cpu,0,90,81920,sequential,64,blocked_collapse2,28,10.465975000
cpu,0,90,81920,sequential,64,blocked_collapse2,29,10.458534000
cpu,0,90,81920,sequential,64,blocked_collapse2,30,10.493206000
cpu,0,90,81920,sequential,64,blocked_collapse2,31,10.366604000
cpu,0,90,81920,sequential,64,blocked_collapse2,32,10.377445000
cpu,0,90,81920,sequential,64,blocked_collapse2,33,10.333554000
cpu,0,90,81920,sequential,64,blocked_collapse2,34,10.352775000
cpu,0,90,81920,sequential,64,blocked_collapse2,35,10.405205000
cpu,0,90,81920,sequential,64,blocked_collapse2,36,10.353755000
cpu,0,90,81920,sequential,64,blocked_collapse2,37,10.462515000
cpu,0,90,81920,sequential,64,blocked_collapse2,38,10.479476000
cpu,0,90,81920,sequential,64,blocked_collapse2,39,10.459604000
cpu,0,90,81920,sequential,64,blocked_collapse2,40,10.377865000
cpu,0,90,81920,sequential,64,blocked_collapse2,41,10.392104000
cpu,0,90,81920,sequential,64,blocked_collapse2,42,10.352045000
cpu,0,90,81920,sequential,64,blocked_collapse2,43,10.362335000
cpu,0,90,81920,sequential,64,blocked_collapse2,44,10.227894000
cpu,0,90,81920,sequential,64,blocked_collapse2,45,10.506276000
cpu,0,90,81920,sequential,64,blocked_collapse2,46,10.269834000
cpu,0,90,81920,sequential,64,blocked_collapse2,47,10.392226000
cpu,0,90,81920,sequential,64,blocked_collapse2,48,10.441885000
cpu,0,90,81920,sequential,64,blocked_collapse2,49,10.348365000
cpu,0,90,81920,sequential,64,blocked_collapse2,50,10.404734000
cpu,0,90,81920,sequential,64,blocked_collapse2,51,10.444636000
cpu,0,90,81920,sequential,64,blocked_collapse2,52,10.432973000
cpu,0,90,81920,sequential,64,blocked_collapse2,53,10.837618000
cpu,0,90,81920,sequential,64,blocked_collapse2,54,10.417625000
cpu,0,90,81920,sequential,64,blocked_collapse2,55,11.540291000
cpu,0,90,81920,sequential,64,blocked_collapse2,56,10.492115000
cpu,0,90,81920,sequential,64,blocked_collapse2,57,10.379685000
cpu,0,90,81920,sequential,64,blocked_collapse2,58,10.366204000
cpu,0,90,81920,sequential,64,blocked_collapse2,59,10.505516000
cpu,0,90,81920,sequential,64,blocked_collapse2,60,10.328384000
cpu,0,90,81920,sequential,64,blocked_collapse2,61,10.494306000
cpu,0,90,81920,sequential,64,blocked_collapse2,62,10.307874000
cpu,0,90,81920,sequential,64,blocked_collapse2,63,10.505636000
cpu,0,90,81920,sequential,64,blocked_collapse2,64,10.439895000
cpu,0,90,81920,sequential,64,blocked_collapse2,65,10.307474000
cpu,0,90,81920,sequential,64,blocked_collapse2,66,10.449815000
cpu,0,90,81920,sequential,64,blocked_collapse2,67,10.335334000
cpu,0,90,81920,sequential,64,blocked_collapse2,68,10.459075000
cpu,0,90,81920,sequential,64,blocked_collapse2,69,10.225543000
cpu,0,90,81920,sequential,64,blocked_collapse2,70,10.358175000
cpu,0,90,81920,sequential,64,blocked_collapse2,71,10.408745000
cpu,0,90,81920,sequential,64,blocked_collapse2,72,10.693177000
cpu,0,90,81920,sequential,64,blocked_collapse2,73,10.696956000
cpu,0,90,81920,sequential,64,blocked_collapse2,74,10.476905000
cpu,0,90,81920,sequential,64,blocked_collapse2,75,10.348103000
cpu,0,90,81920,sequential,64,blocked_collapse2,76,10.469575000
cpu,0,90,81920,sequential,64,blocked_collapse2,77,10.447554000
cpu,0,90,81920,sequential,64,blocked_collapse2,78,10.362425000
cpu,0,90,81920,sequential,64,blocked_collapse2,79,10.379115000
cpu,0,90,81920,sequential,64,blocked_collapse2,80,10.324475000
cpu,0,90,81920,sequential,64,blocked_collapse2,81,10.409575000
cpu,0,90,81920,sequential,64,blocked_collapse2,82,10.538556000
cpu,0,90,81920,sequential,64,blocked_collapse2,83,10.374005000
cpu,0,90,81920,sequential,64,blocked_collapse2,84,10.358295000
cpu,0,90,81920,sequential,64,blocked_collapse2,85,10.456545000
cpu,0,90,81920,sequential,64,blocked_collapse2,86,10.542276000
cpu,0,90,81920,sequential,64,blocked_collapse2,87,10.277775000
cpu,0,90,81920,sequential,64,blocked_collapse2,88,10.451954000
cpu,0,90,81920,sequential,64,blocked_collapse2,89,10.331065000
cpu,0,90,81920,sequential,64,blocked_collapse2,90,10.588626000
cpu,0,90,81920,sequential,64,blocked_collapse2,91,10.218265000
cpu,0,90,81920,sequential,64,blocked_collapse2,92,10.533226000
cpu,0,90,81920,sequential,64,blocked_collapse2,93,10.505736000
cpu,0,90,81920,sequential,64,blocked_collapse2,94,10.448565000
cpu,0,90,81920,sequential,64,blocked_collapse2,95,10.320355000
cpu,0,90,81920,sequential,64,blocked_collapse2,96,10.347524000
cpu,0,90,81920,sequential,64,blocked_collapse2,97,10.360625000
cpu,0,90,81920,sequential,64,blocked_collapse2,98,10.480965000
cpu,0,90,81920,sequential,64,blocked_collapse2,99,10.443135000
cpu,0,90,81920,sequential,128,blocked_omp_for,0,11.393491000
cpu,0,90,81920,sequential,128,blocked_omp_for,1,10.421046000
cpu,0,90,81920,sequential,128,blocked_omp_for,2,10.581125000
cpu,0,90,81920,sequential,128,blocked_omp_for,3,10.506835000
cpu,0,90,81920,sequential,128,blocked_omp_for,4,10.534074000
cpu,0,90,81920,sequential,128,blocked_omp_for,5,11.491751000
cpu,0,90,81920,sequential,128,blocked_omp_for,6,13.667922000
cpu,0,90,81920,sequential,128,blocked_omp_for,7,13.716412000
cpu,0,90,81920,sequential,128,blocked_omp_for,8,12.213795000
cpu,0,90,81920,sequential,128,blocked_omp_for,9,12.193444000
cpu,0,90,81920,sequential,128,blocked_omp_for,10,14.469246000
cpu,0,90,81920,sequential,128,blocked_omp_for,11,10.725275000
cpu,0,90,81920,sequential,128,blocked_omp_for,12,10.783737000
cpu,0,90,81920,sequential,128,blocked_omp_for,13,10.970047000
cpu,0,90,81920,sequential,128,blocked_omp_for,14,10.869447000
cpu,0,90,81920,sequential,128,blocked_omp_for,15,10.879608000
cpu,0,90,81920,sequential,128,blocked_omp_for,16,12.372365000
cpu,0,90,81920,sequential,128,blocked_omp_for,17,10.861178000
cpu,0,90,81920,sequential,128,blocked_omp_for,18,10.852727000
cpu,0,90,81920,sequential,128,blocked_omp_for,19,10.877348000
cpu,0,90,81920,sequential,128,blocked_omp_for,20,10.885556000
cpu,0,90,81920,sequential,128,blocked_omp_for,21,10.848388000
cpu,0,90,81920,sequential,128,blocked_omp_for,22,10.877158000
cpu,0,90,81920,sequential,128,blocked_omp_for,23,10.869738000
cpu,0,90,81920,sequential,128,blocked_omp_for,24,10.788287000
cpu,0,90,81920,sequential,128,blocked_omp_for,25,10.874667000
cpu,0,90,81920,sequential,128,blocked_omp_for,26,13.777773000
cpu,0,90,81920,sequential,128,blocked_omp_for,27,11.572961000
cpu,0,90,81920,sequential,128,blocked_omp_for,28,10.864528000
cpu,0,90,81920,sequential,128,blocked_omp_for,29,10.835268000
cpu,0,90,81920,sequential,128,blocked_omp_for,30,10.894798000
cpu,0,90,81920,sequential,128,blocked_omp_for,31,10.881847000
cpu,0,90,81920,sequential,128,blocked_omp_for,32,11.125949000
cpu,0,90,81920,sequential,128,blocked_omp_for,33,12.663307000
cpu,0,90,81920,sequential,128,blocked_omp_for,34,10.990568000
cpu,0,90,81920,sequential,128,blocked_omp_for,35,10.858997000
cpu,0,90,81920,sequential,128,blocked_omp_for,36,10.886407000
cpu,0,90,81920,sequential,128,blocked_omp_for,37,10.927698000
cpu,0,90,81920,sequential,128,blocked_omp_for,38,10.898757000
cpu,0,90,81920,sequential,128,blocked_omp_for,39,10.941227000
cpu,0,90,81920,sequential,128,blocked_omp_for,40,10.906088000
cpu,0,90,81920,sequential,128,blocked_omp_for,41,10.957327000
cpu,0,90,81920,sequential,128,blocked_omp_for,42,10.934528000
cpu,0,90,81920,sequential,128,blocked_omp_for,43,10.935878000
cpu,0,90,81920,sequential,128,blocked_omp_for,44,10.896728000
cpu,0,90,81920,sequential,128,blocked_omp_for,45,10.905908000
cpu,0,90,81920,sequential,128,blocked_omp_for,46,10.892247000
cpu,0,90,81920,sequential,128,blocked_omp_for,47,10.922097000
cpu,0,90,81920,sequential,128,blocked_omp_for,48,10.886928000
cpu,0,90,81920,sequential,128,blocked_omp_for,49,10.918158000
cpu,0,90,81920,sequential,128,blocked_omp_for,50,12.044054000
cpu,0,90,81920,sequential,128,blocked_omp_for,51,10.882288000
cpu,0,90,81920,sequential,128,blocked_omp_for,52,10.909677000
cpu,0,90,81920,sequential,128,blocked_omp_for,53,10.814017000
cpu,0,90,81920,sequential,128,blocked_omp_for,54,10.892347000
cpu,0,90,81920,sequential,128,blocked_omp_for,55,10.847188000
cpu,0,90,81920,sequential,128,blocked_omp_for,56,10.867957000
cpu,0,90,81920,sequential,128,blocked_omp_for,57,10.866887000
cpu,0,90,81920,sequential,128,blocked_omp_for,58,10.856577000
cpu,0,90,81920,sequential,128,blocked_omp_for,59,10.841307000
cpu,0,90,81920,sequential,128,blocked_omp_for,60,10.855477000
cpu,0,90,81920,sequential,128,blocked_omp_for,61,10.813847000
cpu,0,90,81920,sequential,128,blocked_omp_for,62,10.894696000
cpu,0,90,81920,sequential,128,blocked_omp_for,63,11.038778000
cpu,0,90,81920,sequential,128,blocked_omp_for,64,10.862727000
cpu,0,90,81920,sequential,128,blocked_omp_for,65,10.836417000
cpu,0,90,81920,sequential,128,blocked_omp_for,66,10.876107000
cpu,0,90,81920,sequential,128,blocked_omp_for,67,10.846738000
cpu,0,90,81920,sequential,128,blocked_omp_for,68,10.859137000
cpu,0,90,81920,sequential,128,blocked_omp_for,69,10.853858000
cpu,0,90,81920,sequential,128,blocked_omp_for,70,10.853508000
cpu,0,90,81920,sequential,128,blocked_omp_for,71,10.869627000
cpu,0,90,81920,sequential,128,blocked_omp_for,72,10.876198000
cpu,0,90,81920,sequential,128,blocked_omp_for,73,10.860258000
cpu,0,90,81920,sequential,128,blocked_omp_for,74,10.926777000
cpu,0,90,81920,sequential,128,blocked_omp_for,75,10.877797000
cpu,0,90,81920,sequential,128,blocked_omp_for,76,10.870337000
cpu,0,90,81920,sequential,128,blocked_omp_for,77,10.811858000
cpu,0,90,81920,sequential,128,blocked_omp_for,78,10.886457000
cpu,0,90,81920,sequential,128,blocked_omp_for,79,10.866707000
cpu,0,90,81920,sequential,128,blocked_omp_for,80,10.848097000
cpu,0,90,81920,sequential,128,blocked_omp_for,81,10.912217000
cpu,0,90,81920,sequential,128,blocked_omp_for,82,10.909838000
cpu,0,90,81920,sequential,128,blocked_omp_for,83,10.781357000
cpu,0,90,81920,sequential,128,blocked_omp_for,84,10.878957000
cpu,0,90,81920,sequential,128,blocked_omp_for,85,10.910958000
cpu,0,90,81920,sequential,128,blocked_omp_for,86,10.876588000
cpu,0,90,81920,sequential,128,blocked_omp_for,87,10.854508000
cpu,0,90,81920,sequential,128,blocked_omp_for,88,10.879968000
cpu,0,90,81920,sequential,128,blocked_omp_for,89,10.870297000
cpu,0,90,81920,sequential,128,blocked_omp_for,90,10.862318000
cpu,0,90,81920,sequential,128,blocked_omp_for,91,13.475202000
cpu,0,90,81920,sequential,128,blocked_omp_for,92,14.384895000
cpu,0,90,81920,sequential,128,blocked_omp_for,93,10.890548000
cpu,0,90,81920,sequential,128,blocked_omp_for,94,10.880776000
cpu,0,90,81920,sequential,128,blocked_omp_for,95,10.905328000
cpu,0,90,81920,sequential,128,blocked_omp_for,96,10.860117000
cpu,0,90,81920,sequential,128,blocked_omp_for,97,10.897787000
cpu,0,90,81920,sequential,128,blocked_omp_for,98,10.886258000
cpu,0,90,81920,sequential,128,blocked_omp_for,99,10.870278000
cpu,0,90,81920,sequential,128,blocked_collapse2,0,10.628306000
cpu,0,90,81920,sequential,128,blocked_collapse2,1,10.610706000
cpu,0,90,81920,sequential,128,blocked_collapse2,2,10.474976000
cpu,0,90,81920,sequential,128,blocked_collapse2,3,10.629146000
cpu,0,90,81920,sequential,128,blocked_collapse2,4,10.525826000
cpu,0,90,81920,sequential,128,blocked_collapse2,5,10.594596000
cpu,0,90,81920,sequential,128,blocked_collapse2,6,10.600426000
cpu,0,90,81920,sequential,128,blocked_collapse2,7,10.635086000
cpu,0,90,81920,sequential,128,blocked_collapse2,8,11.217029000
cpu,0,90,81920,sequential,128,blocked_collapse2,9,10.639876000
cpu,0,90,81920,sequential,128,blocked_collapse2,10,10.651746000
cpu,0,90,81920,sequential,128,blocked_collapse2,11,10.618326000
cpu,0,90,81920,sequential,128,blocked_collapse2,12,12.101524000
cpu,0,90,81920,sequential,128,blocked_collapse2,13,10.723397000
cpu,0,90,81920,sequential,128,blocked_collapse2,14,10.631955000
cpu,0,90,81920,sequential,128,blocked_collapse2,15,10.635237000
cpu,0,90,81920,sequential,128,blocked_collapse2,16,10.609755000
cpu,0,90,81920,sequential,128,blocked_collapse2,17,10.622796000
cpu,0,90,81920,sequential,128,blocked_collapse2,18,10.934337000
cpu,0,90,81920,sequential,128,blocked_collapse2,19,10.666826000
cpu,0,90,81920,sequential,128,blocked_collapse2,20,10.688756000
cpu,0,90,81920,sequential,128,blocked_collapse2,21,10.654696000
cpu,0,90,81920,sequential,128,blocked_collapse2,22,10.647736000
cpu,0,90,81920,sequential,128,blocked_collapse2,23,10.663877000
cpu,0,90,81920,sequential,128,blocked_collapse2,24,10.669097000
cpu,0,90,81920,sequential,128,blocked_collapse2,25,10.676056000
cpu,0,90,81920,sequential,128,blocked_collapse2,26,10.690907000
cpu,0,90,81920,sequential,128,blocked_collapse2,27,12.076723000
cpu,0,90,81920,sequential,128,blocked_collapse2,28,10.666046000
cpu,0,90,81920,sequential,128,blocked_collapse2,29,11.483111000
cpu,0,90,81920,sequential,128,blocked_collapse2,30,11.628071000
cpu,0,90,81920,sequential,128,blocked_collapse2,31,10.732197000
cpu,0,90,81920,sequential,128,blocked_collapse2,32,10.702057000
cpu,0,90,81920,sequential,128,blocked_collapse2,33,10.743436000
cpu,0,90,81920,sequential,128,blocked_collapse2,34,10.753367000
cpu,0,90,81920,sequential,128,blocked_collapse2,35,10.703637000
cpu,0,90,81920,sequential,128,blocked_collapse2,36,10.672287000
cpu,0,90,81920,sequential,128,blocked_collapse2,37,10.653596000
cpu,0,90,81920,sequential,128,blocked_collapse2,38,10.637837000
cpu,0,90,81920,sequential,128,blocked_collapse2,39,10.692677000
cpu,0,90,81920,sequential,128,blocked_collapse2,40,10.648196000
cpu,0,90,81920,sequential,128,blocked_collapse2,41,10.664116000
cpu,0,90,81920,sequential,128,blocked_collapse2,42,10.676225000
cpu,0,90,81920,sequential,128,blocked_collapse2,43,10.690777000
cpu,0,90,81920,sequential,128,blocked_collapse2,44,11.909572000
cpu,0,90,81920,sequential,128,blocked_collapse2,45,10.717997000
cpu,0,90,81920,sequential,128,blocked_collapse2,46,11.138979000
cpu,0,90,81920,sequential,128,blocked_collapse2,47,11.164069000
cpu,0,90,81920,sequential,128,blocked_collapse2,48,10.863647000
cpu,0,90,81920,sequential,128,blocked_collapse2,49,10.678916000
cpu,0,90,81920,sequential,128,blocked_collapse2,50,10.629566000
cpu,0,90,81920,sequential,128,blocked_collapse2,51,10.663736000
cpu,0,90,81920,sequential,128,blocked_collapse2,52,10.660437000
cpu,0,90,81920,sequential,128,blocked_collapse2,53,10.672765000
cpu,0,90,81920,sequential,128,blocked_collapse2,54,10.659797000
cpu,0,90,81920,sequential,128,blocked_collapse2,55,10.682006000
cpu,0,90,81920,sequential,128,blocked_collapse2,56,10.623806000
cpu,0,90,81920,sequential,128,blocked_collapse2,57,10.669587000
cpu,0,90,81920,sequential,128,blocked_collapse2,58,10.687436000
cpu,0,90,81920,sequential,128,blocked_collapse2,59,10.701677000
cpu,0,90,81920,sequential,128,blocked_collapse2,60,10.677306000
cpu,0,90,81920,sequential,128,blocked_collapse2,61,11.276839000
cpu,0,90,81920,sequential,128,blocked_collapse2,62,10.690415000
cpu,0,90,81920,sequential,128,blocked_collapse2,63,11.086088000
cpu,0,90,81920,sequential,128,blocked_collapse2,64,11.509871000
cpu,0,90,81920,sequential,128,blocked_collapse2,65,10.809017000
cpu,0,90,81920,sequential,128,blocked_collapse2,66,10.811767000
cpu,0,90,81920,sequential,128,blocked_collapse2,67,10.907248000
cpu,0,90,81920,sequential,128,blocked_collapse2,68,10.762917000
cpu,0,90,81920,sequential,128,blocked_collapse2,69,10.737526000
cpu,0,90,81920,sequential,128,blocked_collapse2,70,10.760027000
cpu,0,90,81920,sequential,128,blocked_collapse2,71,10.755137000
cpu,0,90,81920,sequential,128,blocked_collapse2,72,10.842187000
cpu,0,90,81920,sequential,128,blocked_collapse2,73,11.250739000
cpu,0,90,81920,sequential,128,blocked_collapse2,74,10.776125000
cpu,0,90,81920,sequential,128,blocked_collapse2,75,10.771737000
cpu,0,90,81920,sequential,128,blocked_collapse2,76,10.722996000
cpu,0,90,81920,sequential,128,blocked_collapse2,77,10.725887000
cpu,0,90,81920,sequential,128,blocked_collapse2,78,12.044413000
cpu,0,90,81920,sequential,128,blocked_collapse2,79,10.758457000
cpu,0,90,81920,sequential,128,blocked_collapse2,80,10.779867000
cpu,0,90,81920,sequential,128,blocked_collapse2,81,11.682372000
cpu,0,90,81920,sequential,128,blocked_collapse2,82,10.738817000
cpu,0,90,81920,sequential,128,blocked_collapse2,83,10.780517000
cpu,0,90,81920,sequential,128,blocked_collapse2,84,10.797296000
cpu,0,90,81920,sequential,128,blocked_collapse2,85,10.791257000
cpu,0,90,81920,sequential,128,blocked_collapse2,86,10.828986000
cpu,0,90,81920,sequential,128,blocked_collapse2,87,10.831588000
cpu,0,90,81920,sequential,128,blocked_collapse2,88,10.890747000
cpu,0,90,81920,sequential,128,blocked_collapse2,89,10.853008000
cpu,0,90,81920,sequential,128,blocked_collapse2,90,13.891783000
cpu,0,90,81920,sequential,128,blocked_collapse2,91,10.843767000
cpu,0,90,81920,sequential,128,blocked_collapse2,92,10.807457000
cpu,0,90,81920,sequential,128,blocked_collapse2,93,10.835107000
cpu,0,90,81920,sequential,128,blocked_collapse2,94,10.796047000
cpu,0,90,81920,sequential,128,blocked_collapse2,95,12.192444000
cpu,0,90,81920,sequential,128,blocked_collapse2,96,10.785028000
cpu,0,90,81920,sequential,128,blocked_collapse2,97,11.222540000
cpu,0,90,81920,sequential,128,blocked_collapse2,98,11.655781000
cpu,0,90,81920,sequential,128,blocked_collapse2,99,10.727977000
cpu,0,90,163840,exact,8,blocked_omp_for,0,1.368297000
cpu,0,90,163840,exact,8,blocked_omp_for,1,1.391777000
cpu,0,90,163840,exact,8,blocked_omp_for,2,1.345888000
cpu,0,90,163840,exact,8,blocked_omp_for,3,1.359907000
cpu,0,90,163840,exact,8,blocked_omp_for,4,1.384467000
cpu,0,90,163840,exact,8,blocked_omp_for,5,1.472858000
cpu,0,90,163840,exact,8,blocked_omp_for,6,1.359987000
cpu,0,90,163840,exact,8,blocked_omp_for,7,1.351057000
cpu,0,90,163840,exact,8,blocked_omp_for,8,1.377657000
cpu,0,90,163840,exact,8,blocked_omp_for,9,1.342797000
cpu,0,90,163840,exact,8,blocked_omp_for,10,1.351177000
cpu,0,90,163840,exact,8,blocked_omp_for,11,1.347077000
cpu,0,90,163840,exact,8,blocked_omp_for,12,1.370247000
cpu,0,90,163840,exact,8,blocked_omp_for,13,1.346407000
cpu,0,90,163840,exact,8,blocked_omp_for,14,1.361757000
cpu,0,90,163840,exact,8,blocked_omp_for,15,1.358097000
cpu,0,90,163840,exact,8,blocked_omp_for,16,1.380478000
cpu,0,90,163840,exact,8,blocked_omp_for,17,1.355316000
cpu,0,90,163840,exact,8,blocked_omp_for,18,1.346857000
cpu,0,90,163840,exact,8,blocked_omp_for,19,1.353117000
cpu,0,90,163840,exact,8,blocked_omp_for,20,1.360488000
cpu,0,90,163840,exact,8,blocked_omp_for,21,1.371478000
cpu,0,90,163840,exact,8,blocked_omp_for,22,1.350856000
cpu,0,90,163840,exact,8,blocked_omp_for,23,1.418007000
cpu,0,90,163840,exact,8,blocked_omp_for,24,1.391708000
cpu,0,90,163840,exact,8,blocked_omp_for,25,1.594789000
cpu,0,90,163840,exact,8,blocked_omp_for,26,1.376477000
cpu,0,90,163840,exact,8,blocked_omp_for,27,1.376628000
cpu,0,90,163840,exact,8,blocked_omp_for,28,1.363987000
cpu,0,90,163840,exact,8,blocked_omp_for,29,1.376468000
cpu,0,90,163840,exact,8,blocked_omp_for,30,1.366748000
cpu,0,90,163840,exact,8,blocked_omp_for,31,1.386217000
cpu,0,90,163840,exact,8,blocked_omp_for,32,1.376747000
cpu,0,90,163840,exact,8,blocked_omp_for,33,1.370827000
cpu,0,90,163840,exact,8,blocked_omp_for,34,1.351627000
cpu,0,90,163840,exact,8,blocked_omp_for,35,1.352037000
cpu,0,90,163840,exact,8,blocked_omp_for,36,1.365937000
cpu,0,90,163840,exact,8,blocked_omp_for,37,1.430677000
cpu,0,90,163840,exact,8,blocked_omp_for,38,1.346497000
cpu,0,90,163840,exact,8,blocked_omp_for,39,1.421937000
cpu,0,90,163840,exact,8,blocked_omp_for,40,1.477988000
cpu,0,90,163840,exact,8,blocked_omp_for,41,1.346717000
cpu,0,90,163840,exact,8,blocked_omp_for,42,1.351587000
cpu,0,90,163840,exact,8,blocked_omp_for,43,1.342607000
cpu,0,90,163840,exact,8,blocked_omp_for,44,1.360868000
cpu,0,90,163840,exact,8,blocked_omp_for,45,1.459137000
cpu,0,90,163840,exact,8,blocked_omp_for,46,1.356597000
cpu,0,90,163840,exact,8,blocked_omp_for,47,1.616199000
cpu,0,90,163840,exact,8,blocked_omp_for,48,1.381697000
cpu,0,90,163840,exact,8,blocked_omp_for,49,1.386177000
cpu,0,90,163840,exact,8,blocked_omp_for,50,1.347917000
cpu,0,90,163840,exact,8,blocked_omp_for,51,1.356577000
cpu,0,90,163840,exact,8,blocked_omp_for,52,1.350757000
cpu,0,90,163840,exact,8,blocked_omp_for,53,1.376747000
cpu,0,90,163840,exact,8,blocked_omp_for,54,1.400247000
cpu,0,90,163840,exact,8,blocked_omp_for,55,1.348277000
cpu,0,90,163840,exact,8,blocked_omp_for,56,1.349097000
cpu,0,90,163840,exact,8,blocked_omp_for,57,1.368357000
cpu,0,90,163840,exact,8,blocked_omp_for,58,1.352377000
cpu,0,90,163840,exact,8,blocked_omp_for,59,1.341037000
cpu,0,90,163840,exact,8,blocked_omp_for,60,1.348788000
cpu,0,90,163840,exact,8,blocked_omp_for,61,1.357887000
cpu,0,90,163840,exact,8,blocked_omp_for,62,1.350436000
cpu,0,90,163840,exact,8,blocked_omp_for,63,1.345087000
cpu,0,90,163840,exact,8,blocked_omp_for,64,1.363267000
cpu,0,90,163840,exact,8,blocked_omp_for,65,1.379927000
cpu,0,90,163840,exact,8,blocked_omp_for,66,1.470148000
cpu,0,90,163840,exact,8,blocked_omp_for,67,1.560069000
cpu,0,90,163840,exact,8,blocked_omp_for,68,1.357377000
cpu,0,90,163840,exact,8,blocked_omp_for,69,1.432697000
cpu,0,90,163840,exact,8,blocked_omp_for,70,1.354528000
cpu,0,90,163840,exact,8,blocked_omp_for,71,1.349077000
cpu,0,90,163840,exact,8,blocked_omp_for,72,1.351617000
