variant,N,TB,SB,MT,threads,med_time_ms,std_time_ms,p5_time_ms,p95_time_ms,min_gbs,med_gbs,max_gbs,pct_peak_bw,status
rm_blk_mt,16384,64,256,4,96,30.3332,0.7654,28.6781,30.3835,70.4,70.8,83.2,7.5,PASS
rm_blk_mt,16384,64,256,32,96,30.4507,0.4402,30.3287,31.3455,67.6,70.5,71.1,7.5,PASS
locbuf_blk_mt_nd,16384,64,512,8,96,30.5617,0.3300,30.0499,31.2957,68.3,70.3,71.6,7.5,PASS
locbuf_blk_mt_nd,16384,64,512,4,96,30.6432,0.2444,30.2843,31.1030,68.0,70.1,71.3,7.5,PASS
locbuf_blk_mt,16384,64,512,16,96,30.8354,0.2742,30.4208,31.3116,68.2,69.6,71.1,7.4,PASS
locbuf_blk_mt_nd,16384,64,512,16,96,31.1348,0.5067,30.6422,31.6491,61.2,69.0,70.6,7.3,PASS
tiled,16384,64,32,8,96,31.2509,1.2422,29.6888,33.6477,62.5,68.7,73.0,7.3,PASS
tiled_c2,16384,64,32,8,96,31.4483,1.0950,28.8110,32.5183,62.3,68.3,76.4,7.3,PASS
rm_blk_nd,16384,64,128,8,96,31.4919,0.1981,31.2795,31.6714,65.1,68.2,68.9,7.3,PASS
tiled_nd,16384,128,32,8,96,31.8147,0.6676,31.6405,31.9991,56.1,67.5,68.4,7.2,PASS
rm_blk_mt_c2,16384,64,128,32,96,31.8851,3.9384,19.4269,32.0301,66.9,67.4,111.0,7.2,PASS
rm_blk_c2,16384,64,256,8,96,32.0600,1.1075,31.4443,32.8363,50.5,67.0,69.0,7.1,PASS
blk_aligned_mt_nd,16384,64,512,8,96,32.3176,1.6809,31.8214,35.3398,47.6,66.4,67.9,7.1,PASS
rm_blk,16384,64,64,8,96,32.5845,0.6636,31.5581,33.5473,62.1,65.9,71.1,7.0,PASS
rm_blk_c2,16384,64,512,8,96,32.9679,1.4039,31.6386,34.2318,52.2,65.1,68.9,6.9,PASS
blk_aligned_mt,16384,64,512,8,96,33.3659,1.9714,31.8410,36.7903,47.2,64.4,67.9,6.9,PASS
blk_aligned_mt,16384,64,512,16,96,33.9663,1.2968,33.0371,36.1171,52.7,63.2,65.8,6.7,PASS
locbuf_blk_mt,16384,64,512,32,96,34.1048,0.2102,33.7776,34.4365,61.6,63.0,64.1,6.7,PASS
rm_blk_mt,16384,64,128,32,96,34.0841,0.3539,33.8056,34.7431,60.6,63.0,64.0,6.7,PASS
rm_blk_nd,16384,64,256,8,96,34.4102,0.1964,34.3245,34.6526,59.4,62.4,62.6,6.6,PASS
blk_tiled,16384,64,128,8,96,34.6566,8.2683,24.1672,53.5459,33.9,62.0,95.1,6.6,PASS
locbuf_blk_mt_nd,16384,64,512,32,96,34.6184,1.2436,34.4235,34.9206,45.6,62.0,62.5,6.6,PASS
blk_tiled_nd,16384,64,128,8,96,35.1219,4.7300,25.4892,39.6089,49.7,61.1,97.1,6.5,PASS
locbuf_blk_nd,16384,64,512,8,96,35.1771,1.4172,34.7401,35.5860,43.7,61.0,62.0,6.5,PASS
locbuf_blk,16384,64,512,8,96,35.3766,0.3138,34.8236,35.6843,58.8,60.7,62.2,6.5,PASS
blk_aligned_mt_nd,16384,64,512,16,96,35.6584,0.9039,34.1591,37.1325,57.2,60.2,63.7,6.4,PASS
blk_aligned_mt,16384,64,512,4,96,35.9993,0.8350,34.8064,37.4735,54.1,59.7,64.0,6.4,PASS
blk_aligned_mt,16384,64,512,32,96,36.1627,0.3895,35.4038,36.6218,57.1,59.4,61.1,6.3,PASS
blk_aligned_mt_nd,16384,64,512,32,96,36.9268,0.5788,36.4799,38.1518,53.0,58.2,59.2,6.2,PASS
blk_tiled_nd,16384,64,16,8,96,37.5172,9.2848,21.7975,55.3952,37.3,57.2,104.5,6.1,PASS
blk_aligned_mt_nd,16384,64,512,4,96,39.0290,1.8381,36.0588,40.1518,43.1,55.0,60.7,5.9,PASS
blk_aligned_nd,16384,64,512,8,96,39.3603,0.4787,38.7729,40.1494,52.0,54.6,55.6,5.8,PASS
naive,16384,64,32,8,96,39.6496,0.7894,39.2513,40.1954,46.0,54.2,55.2,5.8,PASS
blk_naive_nd,16384,64,16,8,96,40.9442,0.2093,40.8734,41.0322,50.0,52.4,52.6,5.6,PASS
rm_blk_mt,16384,64,512,8,96,41.2202,0.3878,40.7375,41.8986,50.2,52.1,53.4,5.5,PASS
blk_naive_c2_nd,16384,64,16,8,96,43.0660,0.2522,42.6603,43.4845,49.1,49.9,50.4,5.3,PASS
rm_blk_c2,16384,64,128,8,96,44.5552,1.9563,41.6584,47.6067,43.2,48.2,54.3,5.1,PASS
rm_blk_mt_nd,16384,64,512,4,96,45.9113,0.2348,45.6417,46.3445,46.2,46.8,47.8,5.0,PASS
tiled_c2,16384,128,32,8,96,46.7420,1.3737,45.4853,49.2140,41.4,45.9,51.9,4.9,PASS
naive_c2,16384,64,32,8,96,47.0333,1.1498,45.3791,48.6312,42.3,45.7,48.4,4.9,PASS
rm_blk_mt_nd,16384,64,512,8,96,46.9962,0.1867,46.7517,47.1956,44.5,45.7,46.0,4.9,PASS
blk_naive,16384,64,16,8,96,48.4278,3.2977,45.2469,55.6691,35.9,44.3,48.5,4.7,PASS
blk_naive,16384,64,512,8,96,48.5714,2.7949,46.0858,55.4842,36.8,44.2,48.2,4.7,PASS
rm_blk,16384,64,256,8,96,49.3747,6.1971,46.2897,68.1884,31.4,43.5,47.2,4.6,PASS
rm_blk_mt,16384,64,512,16,96,50.6106,0.7352,48.2673,50.7690,42.2,42.4,45.4,4.5,PASS
rm_blk_mt_nd,16384,64,512,16,96,50.6766,1.0612,50.5279,50.7831,35.1,42.4,43.1,4.5,PASS
blk_aligned,16384,64,512,8,96,50.8116,1.1126,49.4949,52.7459,39.7,42.3,44.7,4.5,PASS
naive_c2_nd,16384,64,32,8,96,50.7516,0.9453,50.0554,52.3752,37.7,42.3,43.8,4.5,PASS
blk_naive_c2,16384,64,512,8,96,51.0947,0.3604,50.7739,51.4353,40.0,42.0,42.3,4.5,PASS
naive_nd,16384,64,32,8,96,52.2410,0.9227,50.6934,54.0953,38.9,41.1,43.0,4.4,PASS
blk_naive_c2,16384,64,16,8,96,55.0123,2.6431,52.9693,60.3567,32.5,39.0,40.9,4.2,PASS
rm_blk_mt,16384,64,512,4,96,55.2823,3.9895,50.5311,61.7802,32.3,38.8,43.5,4.1,PASS
rm_blk_mt_nd,16384,64,512,32,96,57.1555,0.6796,57.0737,58.2993,33.9,37.6,37.6,4.0,PASS
rm_blk,16384,64,128,8,96,60.1179,3.0038,56.9129,66.3967,29.4,35.7,38.4,3.8,PASS
tiled,16384,128,32,8,96,60.7183,3.3597,57.9471,68.4391,30.0,35.4,37.9,3.8,PASS
rm_blk_mt,16384,64,512,32,96,62.7645,1.3451,61.3035,65.6955,31.6,34.2,35.2,3.6,PASS
blk_naive,16384,64,64,8,96,63.8837,1.1228,62.7481,66.3309,31.8,33.6,34.4,3.6,PASS
rm_blk_nd,16384,64,512,8,96,66.9554,0.2556,66.6470,67.2550,31.3,32.1,32.3,3.4,PASS
blk_naive_c2,16384,64,64,8,96,67.2404,0.8476,66.2710,68.8804,30.7,31.9,32.7,3.4,PASS
blk_naive_c2,16384,64,32,8,96,70.7633,1.6802,69.6575,73.0471,25.7,30.3,31.6,3.2,PASS
blk_naive,16384,64,256,8,96,73.0712,1.0362,71.7803,75.2933,28.1,29.4,30.2,3.1,PASS
blk_naive_c2,16384,64,256,8,96,76.8477,0.9424,75.4817,77.9963,26.3,27.9,28.6,3.0,PASS
blk_naive,16384,64,32,8,96,83.0167,1.3173,81.0758,85.5803,24.8,25.9,26.7,2.8,PASS
rm_blk,16384,64,512,8,96,92.4555,6.0818,90.1302,108.8661,17.7,23.2,23.9,2.5,PASS
blk_naive,16384,64,128,8,96,92.9262,1.7091,91.4472,96.4293,21.7,23.1,23.7,2.5,PASS
blk_naive_c2,16384,64,128,8,96,98.6292,2.0454,97.2671,100.6194,19.0,21.8,22.1,2.3,PASS
