P,layout,run,ms,gbps
3,AoSoA-32,2,12.859636,667.97
3,AoSoA-32,3,12.847165,668.62
3,AoSoA-32,4,12.875005,667.18
3,AoSoA-32,5,12.876365,667.11
3,AoSoA-32,6,12.940995,663.77
3,AoSoA-32,7,12.845274,668.72
3,AoSoA-32,8,12.855074,668.21
3,AoSoA-32,9,12.865155,667.69
3,AoSoA-32,10,12.847875,668.59
3,AoSoA-32,11,12.840405,668.97
3,AoSoA-32,12,12.902265,665.77
3,AoSoA-32,13,12.917135,665.00
3,AoSoA-32,14,12.998715,660.83
3,AoSoA-32,15,12.844274,668.77
3,AoSoA-32,16,12.865805,667.65
3,AoSoA-32,17,12.881315,666.85
3,AoSoA-32,18,12.840995,668.94
3,AoSoA-32,19,12.924135,664.64
3,AoSoA-32,20,12.957294,662.94
3,AoSoA-32,21,12.903694,665.69
3,AoSoA-32,22,12.854644,668.23
3,AoSoA-32,23,12.919855,664.86
3,AoSoA-32,24,12.917766,664.97
3,AoSoA-32,25,12.842515,668.86
3,AoSoA-32,26,13.105046,655.47
3,AoSoA-32,27,12.858354,668.04
3,AoSoA-32,28,12.882104,666.81
3,AoSoA-32,29,12.921514,664.78
3,AoSoA-32,30,12.916115,665.05
3,AoSoA-32,31,12.951606,663.23
3,AoSoA-32,32,12.815285,670.29
3,AoSoA-32,33,12.804154,670.87
3,AoSoA-32,34,12.826614,669.69
3,AoSoA-32,35,12.881034,666.86
3,AoSoA-32,36,12.881934,666.82
3,AoSoA-32,37,12.861315,667.89
3,AoSoA-32,38,12.901516,665.81
3,AoSoA-32,39,12.860994,667.90
3,AoSoA-32,40,12.886984,666.56
3,AoSoA-32,41,12.882524,666.79
3,AoSoA-32,42,12.809503,670.59
3,AoSoA-32,43,12.864295,667.73
3,AoSoA-32,44,12.931865,664.24
3,AoSoA-32,45,12.866775,667.60
3,AoSoA-32,46,12.919215,664.89
3,AoSoA-32,47,12.883444,666.74
3,AoSoA-32,48,12.848644,668.55
3,AoSoA-32,49,12.798294,671.18
3,AoSoA-32,50,12.874435,667.21
3,AoSoA-32,51,12.878726,666.98
3,AoSoA-32,52,12.839043,669.05
3,AoSoA-32,53,12.969625,662.31
3,AoSoA-32,54,12.823915,669.83
3,AoSoA-32,55,12.901925,665.78
3,AoSoA-32,56,12.867635,667.56
3,AoSoA-32,57,12.879295,666.95
3,AoSoA-32,58,12.937245,663.97
3,AoSoA-32,59,12.942885,663.68
3,AoSoA-32,60,12.930845,664.30
3,AoSoA-32,61,12.934925,664.09
3,AoSoA-32,62,12.951506,663.24
3,AoSoA-32,63,12.929175,664.38
3,AoSoA-32,64,12.971315,662.22
3,AoSoA-32,65,12.993425,661.10
3,AoSoA-32,66,12.829234,669.56
3,AoSoA-32,67,12.818054,670.14
3,AoSoA-32,68,12.834195,669.30
3,AoSoA-32,69,12.979986,661.78
3,AoSoA-32,70,12.887565,666.53
3,AoSoA-32,71,12.917015,665.01
3,AoSoA-32,72,12.903514,665.70
3,AoSoA-32,73,12.957754,662.92
3,AoSoA-32,74,12.869825,667.45
3,AoSoA-32,75,12.866185,667.63
3,AoSoA-32,76,12.904465,665.65
3,AoSoA-32,77,12.830064,669.51
3,AoSoA-32,78,12.809604,670.58
3,AoSoA-32,79,12.901505,665.81
3,AoSoA-32,80,12.824634,669.80
3,AoSoA-32,81,12.946795,663.48
3,AoSoA-32,82,12.821525,669.96
3,AoSoA-32,83,12.839695,669.01
3,AoSoA-32,84,12.927755,664.45
3,AoSoA-32,85,12.907885,665.48
3,AoSoA-32,86,12.945685,663.53
3,AoSoA-32,87,12.890884,666.35
3,AoSoA-32,88,12.812564,670.43
3,AoSoA-32,89,12.869825,667.45
3,AoSoA-32,90,13.031426,659.17
3,AoSoA-32,91,12.971695,662.20
3,AoSoA-32,92,12.972915,662.14
3,AoSoA-32,93,12.867434,667.57
3,AoSoA-32,94,12.865364,667.68
3,AoSoA-32,95,12.824404,669.81
3,AoSoA-32,96,12.831415,669.44
3,AoSoA-32,97,12.884595,666.68
3,AoSoA-32,98,12.855545,668.19
3,AoSoA-32,99,12.894824,666.15
3,AoSoA-64,0,13.353178,643.29
