5pt,smem_pad,16384,100,32,8,1,1,1,50,0.001927,696.532,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,51,0.001928,696.046,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,52,0.001926,696.925,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,53,0.001930,695.411,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,54,0.001927,696.647,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,55,0.001927,696.566,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,56,0.001926,696.995,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,57,0.001931,695.227,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,58,0.001927,696.497,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,59,0.001928,696.081,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,60,0.001925,697.099,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,61,0.001930,695.481,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,62,0.001927,696.578,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,63,0.001928,696.046,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,64,0.001927,696.624,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,65,0.001929,695.734,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,66,0.001927,696.555,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,67,0.001928,696.092,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,68,0.001925,697.203,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,69,0.001929,695.908,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,70,0.001926,696.775,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,71,0.001928,696.242,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,72,0.001926,696.902,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,73,0.001929,695.861,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,74,0.001927,696.659,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,75,0.001928,696.277,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,76,0.001926,697.052,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,77,0.001928,696.173,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,78,0.001926,696.717,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,79,0.001928,696.266,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,80,0.001926,696.890,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,81,0.001928,696.150,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,82,0.001927,696.659,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,83,0.001927,696.416,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,84,0.001926,697.052,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,85,0.001928,696.173,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,86,0.001927,696.624,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,87,0.001927,696.439,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,88,0.001926,696.948,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,89,0.001929,695.630,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,90,0.001927,696.589,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,91,0.001927,696.416,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,92,0.001926,697.006,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,93,0.001928,696.254,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,94,0.001927,696.613,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,95,0.001928,696.277,1.099914e+12
