P,layout,run,ms,gbps
3,AoSoA-2,99,10.453939,1643.39
3,AoSoA-4,0,10.004044,1717.29
3,AoSoA-4,1,13.102055,1311.23
3,AoSoA-4,2,10.043144,1710.61
3,AoSoA-4,3,10.137081,1694.75
3,AoSoA-4,4,10.131121,1695.75
3,AoSoA-4,5,10.425091,1647.93
3,AoSoA-4,6,11.041164,1555.98
3,AoSoA-4,7,10.167837,1689.63
3,AoSoA-4,8,15.993118,1074.20
3,AoSoA-4,9,10.084152,1703.65
3,AoSoA-4,10,10.446072,1644.62
3,AoSoA-4,11,10.629177,1616.29
3,AoSoA-4,12,10.385036,1654.29
3,AoSoA-4,13,10.329008,1663.26
3,AoSoA-4,14,9.960175,1724.85
3,AoSoA-4,15,16.483784,1042.23
3,AoSoA-4,16,9.708166,1769.63
3,AoSoA-4,17,10.210991,1682.49
3,AoSoA-4,18,10.158062,1691.25
3,AoSoA-4,19,10.054111,1708.74
3,AoSoA-4,20,10.211945,1682.33
3,AoSoA-4,21,10.151863,1692.29
3,AoSoA-4,22,9.832859,1747.19
3,AoSoA-4,23,10.185957,1686.62
3,AoSoA-4,24,9.968042,1723.49
3,AoSoA-4,25,10.226011,1680.02
3,AoSoA-4,26,10.281086,1671.02
3,AoSoA-4,27,10.165930,1689.94
3,AoSoA-4,28,9.969950,1723.16
3,AoSoA-4,29,12.660980,1356.91
3,AoSoA-4,30,10.545015,1629.19
3,AoSoA-4,31,10.030031,1712.84
3,AoSoA-4,32,10.161161,1690.74
3,AoSoA-4,33,10.303974,1667.30
3,AoSoA-4,34,9.969950,1723.16
3,AoSoA-4,35,10.220051,1680.99
3,AoSoA-4,36,15.778065,1088.84
3,AoSoA-4,37,9.703875,1770.41
3,AoSoA-4,38,9.808064,1751.60
3,AoSoA-4,39,9.813070,1750.71
3,AoSoA-4,40,9.872913,1740.10
3,AoSoA-4,41,10.246992,1676.58
3,AoSoA-4,42,10.270834,1672.68
3,AoSoA-4,43,9.901047,1735.16
3,AoSoA-4,44,9.863138,1741.82
3,AoSoA-4,45,9.985924,1720.41
3,AoSoA-4,46,10.270834,1672.68
3,AoSoA-4,47,10.135174,1695.07
3,AoSoA-4,48,10.016918,1715.08
3,AoSoA-4,49,10.013103,1715.74
3,AoSoA-4,50,10.120153,1697.59
3,AoSoA-4,51,10.136127,1694.91
3,AoSoA-4,52,9.668112,1776.96
3,AoSoA-4,53,9.824991,1748.59
3,AoSoA-4,54,10.039091,1711.30
3,AoSoA-4,55,39.516926,434.75
3,AoSoA-4,56,9.720087,1767.46
3,AoSoA-4,57,9.849072,1744.31
