P,layout,run,ms,gbps
3,AoSoA-4,35,14.487982,592.90
3,AoSoA-4,36,11.615992,739.49
3,AoSoA-4,37,11.574030,742.17
3,AoSoA-4,38,11.569023,742.49
3,AoSoA-4,39,13.058901,657.78
3,AoSoA-4,40,11.615038,739.55
3,AoSoA-4,41,13.215780,649.97
3,AoSoA-4,42,11.607885,740.01
3,AoSoA-4,43,11.616945,739.43
3,AoSoA-4,44,14.275074,601.74
3,AoSoA-4,45,11.543989,744.10
3,AoSoA-4,46,12.319088,697.29
3,AoSoA-4,47,11.599064,740.57
3,AoSoA-4,48,18.720150,458.86
3,AoSoA-4,49,11.556864,743.27
3,AoSoA-4,50,11.600971,740.45
3,AoSoA-4,51,11.552095,743.58
3,AoSoA-4,52,11.582136,741.65
3,AoSoA-4,53,11.576891,741.99
3,AoSoA-4,54,11.572838,742.25
3,AoSoA-4,55,11.569023,742.49
3,AoSoA-4,56,13.584852,632.32
3,AoSoA-4,57,11.662006,736.57
3,AoSoA-4,58,11.603832,740.27
3,AoSoA-4,59,11.551857,743.60
3,AoSoA-4,60,11.559010,743.14
3,AoSoA-4,61,11.558771,743.15
3,AoSoA-4,62,11.581182,741.71
3,AoSoA-4,63,16.837835,510.16
3,AoSoA-4,64,11.601925,740.39
3,AoSoA-4,65,11.606932,740.07
3,AoSoA-4,66,11.652231,737.19
3,AoSoA-4,67,11.606932,740.07
3,AoSoA-4,68,11.610031,739.87
3,AoSoA-4,69,12.146950,707.17
3,AoSoA-4,70,11.606932,740.07
3,AoSoA-4,71,13.347864,643.54
3,AoSoA-4,72,11.610985,739.81
3,AoSoA-4,73,11.636972,738.16
3,AoSoA-4,74,11.600018,740.51
3,AoSoA-4,75,11.546135,743.97
3,AoSoA-4,76,11.566877,742.63
3,AoSoA-4,77,11.589050,741.21
3,AoSoA-4,78,17.729998,484.49
3,AoSoA-4,79,11.685848,735.07
3,AoSoA-4,80,11.584044,741.53
3,AoSoA-4,81,11.623144,739.04
3,AoSoA-4,82,11.536121,744.61
3,AoSoA-4,83,11.585951,741.41
3,AoSoA-4,84,11.625051,738.92
3,AoSoA-4,85,12.254000,700.99
3,AoSoA-4,86,13.792992,622.77
