variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
col_major,16384,16384,0,288,37,0.056071466,153.196,2.681670e+09,PASS
col_major,16384,16384,0,288,38,0.056554331,151.888,2.681670e+09,PASS
col_major,16384,16384,0,288,39,0.057190439,150.199,2.681670e+09,PASS
col_major,16384,16384,0,288,40,0.057643320,149.019,2.681670e+09,PASS
col_major,16384,16384,0,288,41,0.056981806,150.749,2.681670e+09,PASS
col_major,16384,16384,0,288,42,0.054984364,156.225,2.681670e+09,PASS
col_major,16384,16384,0,288,43,0.055353472,155.183,2.681670e+09,PASS
col_major,16384,16384,0,288,44,0.057189606,150.201,2.681670e+09,PASS
col_major,16384,16384,0,288,45,0.055455614,154.897,2.681670e+09,PASS
col_major,16384,16384,0,288,46,0.056485468,152.073,2.681670e+09,PASS
col_major,16384,16384,0,288,47,0.056428222,152.228,2.681670e+09,PASS
col_major,16384,16384,0,288,48,0.056436062,152.206,2.681670e+09,PASS
col_major,16384,16384,0,288,49,0.056365441,152.397,2.681670e+09,PASS
